,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
12998,31,0,36302,0,13,0,0,0,0,0,0,0,50,0,0
12999,50,0,176867,0,16,0,0,0,0,0,3781,0,40,0,0
13000,62,0,169204,0,9,0,0,0,0,0,0,0,40,0,0
13001,26,0,38232,0,13,0,0,0,0,0,0,0,50,0,0
13002,64,0,277657,0,9,0,0,0,0,1,0,0,24,0,0
13003,38,0,32271,0,10,0,0,0,0,0,0,0,40,0,0
13004,44,0,116825,0,15,0,0,0,0,0,15024,0,80,0,1
13005,28,0,226198,0,9,0,0,0,0,1,0,0,40,0,0
13006,19,0,28145,0,9,0,0,0,0,1,0,0,52,0,0
13007,39,0,140477,0,9,0,0,0,0,1,0,0,10,0,0
13008,50,0,165050,0,6,0,0,0,0,0,0,0,40,0,1
13009,39,0,202937,0,14,0,0,0,0,1,0,0,40,0,1
13010,36,0,316298,0,13,0,0,0,0,0,0,0,40,0,0
13011,39,0,203070,0,11,0,0,0,0,0,0,0,49,0,0
13012,51,0,103995,0,12,0,0,0,0,1,0,0,25,0,0
13013,28,0,176137,0,9,0,0,0,0,1,0,0,32,0,0
13014,57,0,103948,0,15,0,0,0,0,0,0,0,30,0,1
13015,40,0,39581,0,15,0,0,0,0,1,0,0,40,0,0
13016,27,0,506436,0,10,0,0,0,0,1,0,0,40,0,0
13017,32,0,226975,0,10,0,0,0,0,0,0,1876,60,0,0
13018,49,0,154493,0,9,0,0,0,0,1,0,0,44,0,0
13019,34,0,137223,0,6,0,0,0,0,1,0,0,40,0,0
13020,24,0,102323,0,9,0,0,0,0,0,0,0,40,0,0
13021,54,0,257765,0,4,0,0,0,0,0,0,0,40,0,0
13022,52,0,42924,0,8,0,0,0,0,0,0,0,45,0,0
13023,43,0,167599,0,7,0,0,0,0,1,0,0,25,0,0
13024,84,0,368925,0,3,0,0,0,0,0,0,0,15,0,0
13025,79,0,100881,0,12,0,0,0,0,1,0,0,2,0,1
13026,35,0,52738,0,10,0,0,0,0,0,0,0,46,0,0
13027,56,0,98418,0,9,0,0,0,0,0,0,0,30,0,0
13028,30,0,381153,0,9,0,0,0,0,0,0,0,40,0,0
13029,54,0,103700,0,9,0,0,0,0,1,0,0,40,0,0
13030,35,0,298635,0,13,0,0,0,0,0,0,0,50,0,0
13031,32,0,127895,0,10,0,0,0,0,1,0,0,40,0,0
13032,44,0,212760,0,13,0,0,0,0,0,0,0,60,0,1
13033,32,0,281384,0,9,0,0,0,0,1,0,0,10,0,0
13034,60,0,181200,0,8,0,0,0,0,0,0,0,40,0,0
13035,40,0,257364,0,10,0,0,0,0,0,0,0,45,0,0
13036,50,0,283281,0,4,0,0,0,0,0,0,0,40,0,0
13037,58,0,214502,0,5,0,0,0,0,0,0,0,50,0,1
13038,41,0,69333,0,9,0,0,0,0,0,0,0,45,0,1
13039,28,0,190060,0,9,0,0,0,0,0,0,0,40,0,1
13040,53,0,95864,0,9,0,0,0,0,0,0,0,35,0,0
13041,71,0,144872,0,10,0,0,0,0,0,6514,0,40,0,1
13042,17,0,275778,0,5,0,0,0,0,1,0,0,25,0,0
13043,45,0,27332,0,9,0,0,0,0,1,0,0,40,0,0
13044,23,0,24395,0,9,0,0,0,0,1,0,0,30,0,0
13045,25,0,330695,0,10,0,0,0,0,0,0,0,50,0,0
13046,40,0,171615,0,10,0,0,0,0,0,0,0,35,0,1
13047,28,0,116372,0,13,0,0,0,0,1,0,0,60,0,0
13048,27,0,38599,0,8,0,0,0,0,0,0,0,40,0,0
13049,19,0,202184,0,10,0,0,0,0,0,0,0,15,0,0
13050,24,0,315303,0,9,0,0,0,0,0,0,0,25,0,0
13051,38,0,103456,0,13,0,0,0,0,0,0,0,40,0,0
13052,24,0,163480,0,14,0,0,0,0,1,0,0,40,0,0
13053,18,0,317425,0,7,0,0,0,0,0,0,0,7,0,0
13054,58,0,216941,0,9,0,0,0,0,1,0,0,40,0,0
13055,35,0,116541,0,14,0,0,0,0,0,0,0,44,0,1
13056,43,0,186396,0,5,0,0,0,0,1,0,0,20,0,0
13057,45,0,273194,0,9,0,0,0,0,0,3137,0,35,0,0
13058,24,0,385540,0,9,0,0,0,0,0,0,0,40,0,0
13059,63,0,201631,0,5,0,0,0,0,0,0,0,40,0,0
13060,40,0,439919,0,5,0,0,0,0,0,0,0,40,0,0
13061,21,0,182117,0,13,0,0,0,0,0,0,0,20,0,0
13062,20,0,334113,0,10,0,0,0,0,0,0,0,40,0,0
13063,42,0,184837,0,9,0,0,0,0,1,7298,0,40,0,1
13064,49,0,228372,0,10,0,0,0,0,0,0,0,20,0,1
13065,47,0,211123,0,9,0,0,0,0,0,0,0,40,0,0
13066,48,0,38819,0,9,0,0,0,0,0,0,0,36,0,0
13067,61,0,162391,0,4,0,0,0,0,0,0,1651,40,0,0
13068,23,0,302836,0,12,0,0,0,0,0,0,0,40,0,0
13069,35,0,89040,0,13,0,0,0,0,0,0,0,40,0,1
13070,46,0,264210,0,10,0,0,0,0,1,0,0,20,0,0
13071,18,0,87157,0,8,0,0,0,0,0,0,0,25,0,0
13072,28,0,398918,0,13,0,0,0,0,0,0,0,50,0,1
13073,62,0,123612,0,13,0,0,0,0,0,0,0,4,0,0
13074,20,0,155818,0,9,0,0,0,0,1,0,0,20,0,0
13075,28,0,243660,0,9,0,0,0,0,0,0,0,40,0,0
13076,57,0,134195,0,9,0,0,0,0,0,0,0,40,0,0
13077,56,0,238638,0,4,0,0,0,0,0,0,0,40,0,0
13078,33,0,159929,0,9,0,0,0,0,0,0,0,40,0,0
13079,19,0,198668,0,9,0,0,0,0,0,0,0,40,0,0
13080,29,0,215504,0,9,0,0,0,0,0,0,0,40,0,0
13081,30,0,158002,0,10,0,0,0,0,0,0,0,55,0,0
13082,53,0,35305,0,13,0,0,0,0,1,0,0,57,0,0
13083,25,0,195994,0,2,0,0,0,0,1,0,0,40,0,0
13084,44,0,321824,0,9,0,0,0,0,0,0,0,38,0,0
13085,22,0,180449,0,10,0,0,0,0,0,0,0,28,0,0
13086,40,0,201764,0,9,0,0,0,0,0,0,0,40,0,0
13087,25,0,250038,0,11,0,0,0,0,0,0,0,40,0,0
13088,30,0,226535,0,4,0,0,0,0,0,0,0,40,0,0
13089,51,0,136121,0,11,0,0,0,0,1,0,0,38,0,0
13090,17,0,47199,0,7,0,0,0,0,1,0,0,24,0,0
13091,46,0,215895,0,13,0,0,0,0,0,0,0,40,0,1
13092,50,0,24647,0,10,0,0,0,0,0,0,0,40,0,1
13093,34,0,734193,0,10,0,0,0,0,1,0,0,50,0,0
13094,42,0,321086,0,14,0,0,0,0,0,0,0,50,0,0
13095,41,0,192589,0,13,0,0,0,0,0,0,0,40,0,0
13096,32,0,326283,0,13,0,0,0,0,0,0,0,40,0,0
13097,32,0,207284,0,9,0,0,0,0,0,0,0,40,0,0
13098,47,0,109089,0,10,0,0,0,0,0,0,0,70,0,0
13099,50,0,274528,0,10,0,0,0,0,0,0,0,40,0,0
13100,77,0,142646,0,4,0,0,0,0,1,0,0,23,0,0
13101,33,0,180859,0,9,0,0,0,0,0,0,0,40,0,0
13102,47,0,188610,0,9,0,0,0,0,0,0,0,48,0,0
13103,64,0,169604,0,7,0,0,0,0,0,0,0,40,0,0
13104,34,0,260560,0,9,0,0,0,0,0,0,0,50,0,0
13105,34,0,188245,0,9,0,0,0,0,1,0,0,35,0,0
13106,67,0,103315,0,14,0,0,0,0,1,15831,0,72,0,1
13107,37,0,52465,0,9,0,0,0,0,0,0,0,40,0,0
13108,34,0,737315,0,13,0,0,0,0,0,0,0,40,0,1
13109,22,0,195143,0,10,0,0,0,0,1,0,0,29,0,0
13110,50,0,219420,0,16,0,0,0,0,0,0,0,64,0,0
13111,60,0,198170,0,13,0,0,0,0,0,0,0,45,0,1
13112,46,0,183168,0,13,0,0,0,0,1,0,0,43,0,0
13113,44,0,196545,0,13,0,0,0,0,0,7298,0,40,0,1
13114,43,0,168412,0,9,0,0,0,0,1,0,0,44,0,0
13115,48,0,174386,0,14,0,0,0,0,0,0,0,40,0,1
13116,36,0,544686,0,9,0,0,0,0,1,2907,0,40,0,0
13117,48,0,95661,0,10,0,0,0,0,1,0,0,43,0,0
13118,37,0,468713,0,10,0,0,0,0,0,0,0,40,0,0
13119,51,0,169112,0,14,0,0,0,0,0,0,0,40,0,1
13120,52,0,74024,0,14,0,0,0,0,0,0,0,45,0,1
13121,27,0,110622,0,3,0,0,0,0,1,0,0,20,0,0
13122,43,0,33331,0,14,0,0,0,0,0,0,0,40,0,1
13123,23,0,181557,0,9,0,0,0,0,0,0,0,25,0,0
13124,66,0,142624,0,12,0,0,0,0,0,5556,0,40,0,1
13125,37,0,192251,0,6,0,0,0,0,1,2635,0,40,0,0
13126,35,0,146091,0,10,0,0,0,0,1,0,0,40,0,0
13127,42,0,174575,0,13,0,0,0,0,0,5178,0,40,0,1
13128,49,0,200949,0,6,0,0,0,0,1,0,0,38,0,0
13129,51,0,201560,0,13,0,0,0,0,1,0,0,40,0,1
13130,71,0,149386,0,9,0,0,0,0,0,0,0,9,0,0
13131,50,0,168672,0,14,0,0,0,0,1,0,1902,40,0,1
13132,63,0,38352,0,9,0,0,0,0,1,0,0,40,0,0
13133,41,0,180272,0,14,0,0,0,0,1,0,0,35,0,0
13134,24,0,275421,0,10,0,0,0,0,1,0,0,40,0,0
13135,41,0,173051,0,10,0,0,0,0,1,0,0,45,0,0
13136,33,0,167474,0,12,0,0,0,0,0,0,0,40,0,0
13137,42,0,267138,0,10,0,0,0,0,0,0,0,40,0,0
13138,23,0,135138,0,13,0,0,0,0,0,0,0,40,0,0
13139,49,0,218357,0,11,0,0,0,0,1,0,0,38,0,0
13140,28,0,107236,0,8,0,0,0,0,0,0,0,40,0,0
13141,31,0,138416,0,3,0,0,0,0,0,0,0,56,0,0
13142,28,0,154863,0,13,0,0,0,0,0,0,0,35,0,0
13143,37,0,194004,0,7,0,0,0,0,0,0,0,25,0,0
13144,19,0,339123,0,10,0,0,0,0,0,0,0,40,0,0
13145,51,0,548361,0,13,0,0,0,0,0,0,0,26,0,0
13146,25,0,101812,0,11,0,0,0,0,0,0,0,41,0,0
13147,49,0,127111,0,9,0,0,0,0,0,0,0,50,0,0
13148,47,0,171807,0,9,0,0,0,0,1,0,0,45,0,0
13149,48,0,40666,0,9,0,0,0,0,0,0,0,40,0,0
13150,41,0,340682,0,9,0,0,0,0,1,0,0,40,0,0
13151,32,0,175052,0,9,0,0,0,0,1,0,0,40,0,0
13152,26,0,321629,0,9,0,0,0,0,1,0,0,16,0,0
13153,46,0,154405,0,9,0,0,0,0,0,0,0,40,0,0
13154,17,0,108402,0,6,0,0,0,0,1,0,0,20,0,0
13155,34,0,346275,0,7,0,0,0,0,0,0,0,43,0,0
13156,44,0,42476,0,9,0,0,0,0,1,0,0,30,0,0
13157,23,0,161708,0,12,0,0,0,0,1,0,0,20,0,0
13158,35,0,70447,0,10,0,0,0,0,0,4650,0,20,0,0
13159,30,0,189759,0,13,0,0,0,0,0,4865,0,40,0,0
13160,65,0,137354,0,10,0,0,0,0,0,0,0,20,0,0
13161,34,0,250724,0,13,0,0,0,0,0,0,0,45,0,0
13162,34,0,149368,0,15,0,0,0,0,0,0,0,40,0,1
13163,39,0,154641,0,11,0,0,0,0,0,0,0,40,0,0
13164,28,0,38309,0,11,0,0,0,0,0,2407,0,40,0,0
13165,53,0,202733,0,14,0,0,0,0,0,7688,0,70,0,1
13166,34,0,56150,0,7,0,0,0,0,0,0,0,40,0,0
13167,21,0,260254,0,9,0,0,0,0,0,0,0,40,0,0
13168,53,0,108083,0,4,0,0,0,0,0,0,0,45,0,0
13169,54,0,71344,0,14,0,0,0,0,0,0,0,50,0,1
13170,32,0,174215,0,10,0,0,0,0,1,0,0,40,0,0
13171,39,0,114366,0,13,0,0,0,0,0,0,0,35,0,0
13172,39,0,158962,0,10,0,0,0,0,1,0,0,40,0,0
13173,29,0,179498,0,9,0,0,0,0,0,0,0,40,0,0
13174,29,0,31935,0,9,0,0,0,0,1,0,0,40,0,0
13175,43,0,149909,0,9,0,0,0,0,0,0,0,42,0,1
13176,20,0,58740,0,10,0,0,0,0,0,0,0,15,0,0
13177,39,0,216552,0,14,0,0,0,0,0,0,0,40,0,0
13178,45,0,255348,0,10,0,0,0,0,1,0,0,40,0,0
13179,36,0,176050,0,10,0,0,0,0,0,0,0,40,0,0
13180,71,0,125101,0,11,0,0,0,0,1,0,0,40,0,0
13181,62,0,197286,0,9,0,0,0,0,0,0,0,40,0,0
13182,43,0,337469,0,10,0,0,0,0,1,594,0,20,0,0
13183,31,0,159737,0,9,0,0,0,0,1,0,0,58,0,0
13184,39,0,316211,0,9,0,0,0,0,0,0,0,60,0,1
13185,32,0,127610,0,13,0,0,0,0,1,0,1902,32,0,1
13186,45,0,556652,0,9,0,0,0,0,0,0,0,40,0,1
13187,19,0,265576,0,9,0,0,0,0,0,0,0,50,0,0
13188,43,0,347653,0,10,0,0,0,0,0,0,0,48,0,1
13189,32,0,62374,0,11,0,0,0,0,0,0,0,40,0,0
13190,43,0,170230,0,13,0,0,0,0,1,0,0,60,0,0
13191,34,0,203051,0,13,0,0,0,0,0,0,0,27,0,0
13192,66,0,115880,0,10,0,0,0,0,0,0,0,40,0,0
13193,37,0,167735,0,11,0,0,0,0,0,0,1887,40,0,1
13194,46,0,181413,0,12,0,0,0,0,1,0,0,40,0,0
13195,23,0,185554,0,13,0,0,0,0,1,0,0,40,0,0
13196,41,0,350387,0,13,0,0,0,0,0,0,0,40,0,1
13197,63,0,225102,0,9,0,0,0,0,0,0,0,40,0,0
13198,55,0,105582,0,9,0,0,0,0,0,3103,0,40,0,1
13199,35,0,350247,0,15,0,0,0,0,0,0,0,50,0,1
13200,28,0,150025,0,5,0,0,0,0,0,0,0,50,0,1
13201,37,0,107737,0,13,0,0,0,0,0,0,0,55,0,1
13202,63,0,334741,0,9,0,0,0,0,0,0,0,20,0,0
13203,43,0,115562,0,13,0,0,0,0,0,0,0,42,0,1
13204,30,0,131584,0,11,0,0,0,0,0,0,0,60,0,0
13205,36,0,95855,0,14,0,0,0,0,1,0,0,60,0,1
13206,54,0,391016,0,13,0,0,0,0,0,0,0,40,0,1
13207,36,0,51089,0,13,0,0,0,0,0,0,0,50,0,1
13208,78,0,188044,0,13,0,0,0,0,0,0,2392,40,0,1
13209,77,0,117898,0,13,0,0,0,0,0,0,0,50,0,1
13210,28,0,70240,0,9,0,0,0,0,1,0,0,40,0,0
13211,39,0,187693,0,9,0,0,0,0,0,0,0,72,0,1
13212,37,0,341672,0,13,0,0,0,0,0,0,0,40,0,0
13213,34,0,208043,0,11,0,0,0,0,0,7298,0,45,0,1
13214,22,0,289982,0,13,0,0,0,0,1,0,0,35,0,0
13215,54,0,76344,0,13,0,0,0,0,1,0,0,50,0,0
13216,21,0,200973,0,10,0,0,0,0,1,0,0,20,0,0
13217,36,0,111377,0,6,0,0,0,0,0,0,0,40,0,0
13218,62,0,136684,0,9,0,0,0,0,1,0,0,30,0,0
13219,40,0,176716,0,10,0,0,0,0,0,0,0,40,0,1
13220,47,0,166894,0,10,0,0,0,0,1,0,0,40,0,0
13221,38,0,243872,0,13,0,0,0,0,0,0,0,70,0,1
13222,28,0,155621,0,3,0,0,0,0,0,0,0,40,0,0
13223,46,0,102597,0,13,0,0,0,0,1,0,0,40,0,0
13224,22,0,60331,0,10,0,0,0,0,0,0,0,35,0,0
13225,37,0,75024,0,9,0,0,0,0,1,0,0,25,0,0
13226,69,0,174474,0,6,0,0,0,0,1,0,0,28,0,0
13227,43,0,145441,0,13,0,0,0,0,0,0,0,50,0,1
13228,53,0,83434,0,13,0,0,0,0,1,0,0,21,0,1
13229,20,0,691830,0,9,0,0,0,0,1,0,0,35,0,0
13230,22,0,189203,0,13,0,0,0,0,0,0,0,50,0,0
13231,48,0,115784,0,5,0,0,0,0,0,0,0,44,0,0
13232,40,0,280167,0,14,0,0,0,0,0,0,0,40,0,1
13233,68,0,407338,0,10,0,0,0,0,0,0,0,20,0,0
13234,39,0,52978,0,10,0,0,0,0,1,0,1721,55,0,0
13235,57,0,169329,0,9,0,0,0,0,0,0,1887,40,0,1
13236,23,0,315065,0,6,0,0,0,0,0,0,0,60,0,0
13237,25,0,167835,0,13,0,0,0,0,1,0,0,38,0,1
13238,22,0,63105,0,9,0,0,0,0,0,0,0,40,0,0
13239,23,0,520775,0,8,0,0,0,0,0,0,0,30,0,0
13240,41,0,47902,0,13,0,0,0,0,0,0,0,45,0,1
13241,25,0,145434,0,10,0,0,0,0,1,0,0,25,0,0
13242,58,0,56392,0,10,0,0,0,0,0,0,0,40,0,0
13243,33,0,162312,0,9,0,0,0,0,0,0,0,45,0,0
13244,28,0,204074,0,14,0,0,0,0,0,0,0,48,0,0
13245,19,0,99246,0,7,0,0,0,0,1,0,0,25,0,0
13246,44,0,102085,0,10,0,0,0,0,1,0,0,40,0,0
13247,68,0,168794,0,1,0,0,0,0,0,0,0,10,0,0
13248,33,0,332379,0,9,0,0,0,0,0,0,0,40,0,1
13249,24,0,233419,0,9,0,0,0,0,1,0,0,40,0,0
13250,44,0,57233,0,9,0,0,0,0,0,0,0,50,0,0
13251,38,0,192337,0,13,0,0,0,0,0,7688,0,40,0,1
13252,31,0,442429,0,9,0,0,0,0,1,0,0,40,0,0
13253,29,0,369114,0,9,0,0,0,0,1,0,0,40,0,0
13254,65,0,261334,0,5,0,0,0,0,1,0,0,40,0,0
13255,55,0,160303,0,9,0,0,0,0,1,0,0,40,0,0
13256,49,0,50474,0,9,0,0,0,0,0,0,0,40,0,0
13257,27,0,321577,0,9,0,0,0,0,1,0,0,40,0,0
13258,41,0,29591,0,9,0,0,0,0,0,0,0,30,0,0
13259,33,0,334744,0,10,0,0,0,0,0,0,0,50,0,1
13260,22,0,269474,0,9,0,0,0,0,0,0,0,40,0,0
13261,41,0,287306,0,9,0,0,0,0,0,0,1902,40,0,1
13262,66,0,33619,0,9,0,0,0,0,0,0,0,4,0,0
13263,38,0,149347,0,10,0,0,0,0,0,0,0,60,0,0
13264,43,0,96249,0,9,0,0,0,0,0,0,0,42,0,1
13265,40,0,370502,0,10,0,0,0,0,0,0,0,40,0,0
13266,32,0,188246,0,10,0,0,0,0,0,0,0,40,0,1
13267,30,0,167558,0,9,0,0,0,0,1,0,0,35,0,0
13268,35,0,292185,0,13,0,0,0,0,0,0,0,40,0,0
13269,41,0,101593,0,14,0,0,0,0,0,15024,0,50,0,1
13270,33,0,70164,0,13,0,0,0,0,0,0,0,60,0,0
13271,36,0,269722,0,13,0,0,0,0,0,0,0,55,0,1
13272,33,0,175502,0,13,0,0,0,0,0,0,0,60,0,0
13273,53,0,233165,0,9,0,0,0,0,0,0,0,60,0,1
13274,27,0,177351,0,13,0,0,0,0,0,0,0,45,0,0
13275,22,0,212114,0,13,0,0,0,0,1,0,0,15,0,0
13276,26,0,288959,0,9,0,0,0,0,0,0,0,36,0,0
13277,64,0,231619,0,9,0,0,0,0,1,0,0,21,0,0
13278,48,0,146919,0,10,0,0,0,0,1,0,0,45,0,0
13279,23,0,388811,0,9,0,0,0,0,1,0,0,40,0,0
13280,26,0,243560,0,10,0,0,0,0,1,0,0,40,0,0
13281,35,0,98360,0,13,0,0,0,0,0,0,0,40,0,0
13282,46,0,369538,0,10,0,0,0,0,0,0,0,40,0,1
13283,65,0,31740,0,10,0,0,0,0,1,0,0,45,0,0
13284,53,0,223660,0,9,0,0,0,0,0,6849,0,40,0,0
13285,18,0,333611,0,3,0,0,0,0,0,0,0,54,0,0
13286,34,0,108247,0,15,0,0,0,0,0,0,0,55,0,1
13287,28,0,76129,0,9,0,0,0,0,1,0,0,40,0,0
13288,37,0,91711,0,13,0,0,0,0,0,0,0,60,0,1
13289,61,0,166855,0,13,0,0,0,0,0,0,0,10,0,0
13290,59,0,182062,0,13,0,0,0,0,0,5013,0,40,0,0
13291,32,0,252752,0,14,0,0,0,0,1,13550,0,60,0,1
13292,31,0,43953,0,13,0,0,0,0,1,0,0,35,0,0
13293,25,0,84224,0,13,0,0,0,0,1,0,0,40,0,0
13294,81,0,100675,0,2,0,0,0,0,0,0,0,15,0,0
13295,47,0,155509,0,9,0,0,0,0,1,0,0,35,0,0
13296,39,0,29814,0,9,0,0,0,0,0,0,0,40,0,0
13297,37,0,241805,0,10,0,0,0,0,0,0,0,30,0,0
13298,44,0,214838,0,9,0,0,0,0,0,0,0,45,0,1
13299,37,0,240810,0,12,0,0,0,0,0,0,0,45,0,0
13300,41,0,154076,0,10,0,0,0,0,0,0,0,50,0,1
13301,27,0,175552,0,3,0,0,0,0,1,0,0,40,0,0
13302,55,0,170287,0,10,0,0,0,0,0,0,0,40,0,1
13303,60,0,145995,0,13,0,0,0,0,0,0,0,40,0,1
13304,22,0,433669,0,12,0,0,0,0,0,0,0,36,0,0
13305,23,0,233626,0,13,0,0,0,0,0,0,0,25,0,0
13306,19,0,607799,0,9,0,0,0,0,1,0,0,60,0,0
13307,45,0,88500,0,10,0,0,0,0,0,0,0,44,0,1
13308,36,0,127809,0,9,0,0,0,0,1,0,0,30,0,0
13309,46,0,243743,0,13,0,0,0,0,0,0,0,40,0,1
13310,48,0,177211,0,7,0,0,0,0,0,0,0,40,0,0
13311,39,0,231180,0,9,0,0,0,0,0,0,0,50,0,0
13312,29,0,253856,0,13,0,0,0,0,0,0,0,20,0,0
13313,39,0,177075,0,9,0,0,0,0,1,0,0,40,0,0
13314,26,0,152855,0,9,0,0,0,0,1,0,0,40,0,0
13315,37,0,191137,0,12,0,0,0,0,0,0,0,25,0,0
13316,49,0,255559,0,10,0,0,0,0,1,0,0,40,0,1
13317,27,0,169815,0,13,0,0,0,0,0,0,0,40,0,0
13318,28,0,221215,0,6,0,0,0,0,0,0,0,40,0,0
13319,35,0,270059,0,10,0,0,0,0,1,0,0,30,0,0
13320,54,0,31588,0,9,0,0,0,0,0,2635,0,40,0,0
13321,17,0,345403,0,6,0,0,0,0,0,0,0,40,0,0
13322,18,0,194897,0,9,0,0,0,0,0,0,0,40,0,0
13323,33,0,388741,0,10,0,0,0,0,1,0,0,38,0,0
13324,33,0,355856,0,12,0,0,0,0,0,0,0,60,0,0
13325,51,0,122109,0,10,0,0,0,0,1,0,0,35,0,0
13326,49,0,75673,0,9,0,0,0,0,1,0,0,40,0,0
13327,49,0,141058,0,10,0,0,0,0,0,0,2339,50,0,0
13328,41,0,47902,0,10,0,0,0,0,0,0,0,35,0,1
13329,64,0,221343,0,2,0,0,0,0,1,0,0,12,0,0
13330,40,0,255675,0,10,0,0,0,0,0,0,0,40,0,1
13331,49,0,203505,0,9,0,0,0,0,1,0,0,40,0,0
13332,23,0,125106,0,13,0,0,0,0,1,0,0,40,0,0
13333,34,0,139890,0,10,0,0,0,0,1,0,0,40,0,0
13334,38,0,76878,0,7,0,0,0,0,0,5178,0,40,0,1
13335,47,0,28035,0,10,0,0,0,0,0,0,0,86,0,0
13336,30,0,43953,0,9,0,0,0,0,1,0,1974,40,0,0
13337,36,0,163237,0,12,0,0,0,0,0,0,0,40,0,1
13338,23,0,55890,0,13,0,0,0,0,1,0,0,40,0,0
13339,47,0,255934,0,10,0,0,0,0,0,0,0,80,0,0
13340,61,0,168654,0,9,0,0,0,0,1,0,0,40,0,0
13341,47,0,39986,0,13,0,0,0,0,0,0,0,40,0,0
13342,56,0,208451,0,13,0,0,0,0,0,0,0,40,0,1
13343,20,0,206681,0,8,0,0,0,0,1,0,0,55,0,0
13344,33,0,117779,0,9,0,0,0,0,1,0,0,46,0,1
13345,36,0,129150,0,9,0,0,0,0,0,0,0,50,0,1
13346,38,0,177273,0,9,0,0,0,0,1,0,0,35,0,0
13347,34,0,226443,0,10,0,0,0,0,0,0,0,40,0,1
13348,56,0,146326,0,9,0,0,0,0,0,0,0,50,0,0
13349,32,0,187901,0,11,0,0,0,0,1,0,0,23,0,0
13350,26,0,97153,0,12,0,0,0,0,0,5178,0,40,0,1
13351,49,0,188694,0,13,0,0,0,0,0,0,0,40,0,1
13352,71,0,187493,0,9,0,0,0,0,0,0,0,40,0,1
13353,19,0,212468,0,10,0,0,0,0,1,0,0,15,0,0
13354,20,0,84726,0,10,0,0,0,0,1,0,0,40,0,0
13355,42,0,137907,0,9,0,0,0,0,1,0,0,35,0,0
13356,51,0,34361,0,10,0,0,0,0,1,0,0,20,0,1
13357,38,0,254114,0,10,0,0,0,0,1,0,0,40,0,0
13358,38,0,170174,0,6,0,0,0,0,0,0,0,40,0,1
13359,35,0,190895,0,13,0,0,0,0,0,0,0,25,0,0
13360,24,0,317443,0,13,0,0,0,0,1,0,0,40,0,0
13361,40,0,375603,0,9,0,0,0,0,0,0,0,40,0,0
13362,21,0,203076,0,9,0,0,0,0,0,0,0,35,0,0
13363,49,0,53893,0,9,0,0,0,0,0,0,0,40,0,0
13364,18,0,171748,0,10,0,0,0,0,1,0,0,24,0,0
13365,54,0,167770,0,9,0,0,0,0,0,0,1902,55,0,1
13366,52,0,204584,0,13,0,0,0,0,1,0,0,42,0,0
13367,27,0,660870,0,13,0,0,0,0,1,0,0,60,0,0
13368,20,0,105686,0,9,0,0,0,0,0,0,0,40,0,0
13369,38,0,70282,0,14,0,0,0,0,1,15024,0,2,0,1
13370,31,0,148607,0,10,0,0,0,0,0,0,0,40,0,0
13371,25,0,255849,0,9,0,0,0,0,1,0,0,40,0,0
13372,19,0,255921,0,10,0,0,0,0,0,0,0,20,0,0
13373,33,0,113326,0,10,0,0,0,0,0,0,0,50,0,0
13374,23,0,440456,0,13,0,0,0,0,0,0,0,40,0,0
13375,34,0,105493,0,14,0,0,0,0,1,0,0,40,0,0
13376,42,0,259757,0,13,0,0,0,0,0,0,653,50,0,1
13377,37,0,89491,0,14,0,0,0,0,1,0,0,40,0,0
13378,25,0,171818,0,13,0,0,0,0,1,0,0,40,0,0
13379,40,0,51151,0,11,0,0,0,0,0,0,0,40,0,0
13380,33,0,188957,0,13,0,0,0,0,1,0,0,40,0,0
13381,31,0,97933,0,10,0,0,0,0,1,0,0,40,0,0
13382,32,0,195447,0,13,0,0,0,0,0,0,0,45,0,0
13383,63,0,46907,0,13,0,0,0,0,0,0,0,8,0,1
13384,54,0,383365,0,13,0,0,0,0,0,0,0,70,0,1
13385,32,0,203408,0,9,0,0,0,0,0,0,0,44,0,0
13386,29,0,148182,0,9,0,0,0,0,0,0,0,40,0,0
13387,26,0,211497,0,10,0,0,0,0,0,0,0,40,0,0
13388,39,0,48063,0,10,0,0,0,0,0,0,0,60,0,0
13389,57,0,211804,0,13,0,0,0,0,0,3103,0,50,0,1
13390,54,0,185407,0,10,0,0,0,0,0,0,0,40,0,0
13391,57,0,225927,0,6,0,0,0,0,0,0,0,40,0,0
13392,23,0,314525,0,13,0,0,0,0,0,0,0,40,0,0
13393,27,0,208577,0,10,0,0,0,0,0,0,0,45,0,1
13394,42,0,222884,0,13,0,0,0,0,0,0,0,55,0,1
13395,31,0,209538,0,6,0,0,0,0,0,0,0,40,0,0
13396,49,0,177114,0,14,0,0,0,0,1,0,0,60,0,0
13397,50,0,173754,0,9,0,0,0,0,0,0,0,40,0,0
13398,46,0,121370,0,9,0,0,0,0,1,0,0,30,0,0
13399,37,0,67125,0,9,0,0,0,0,0,0,0,60,0,0
13400,26,0,67240,0,9,0,0,0,0,0,0,0,40,0,0
13401,27,0,198346,0,13,0,0,0,0,1,0,0,35,0,0
13402,24,0,141003,0,10,0,0,0,0,0,0,0,25,0,0
13403,24,0,60668,0,9,0,0,0,0,0,0,0,40,0,0
13404,29,0,104256,0,9,0,0,0,0,1,0,0,34,0,0
13405,47,0,131002,0,13,0,0,0,0,0,0,0,50,0,1
